,Gn,mean,std,percentile_rank
14725,SLC15A5,3.314,0.0,14.132266217354674
8237,KNDC1,3.312,0.0,14.124368155012638
11229,OR52L1,3.312,0.0,14.124368155012638
17354,TTLL10,3.311,0.0,14.1164700926706
8052,KIAA1328,3.309,0.0,14.111204717775905
18749,ZNF621,3.306,0.0,14.105939342881213
8780,LRFN3,3.304,0.0,14.100673967986522
5532,FBXO43,3.301,0.0,14.095408593091829
11769,PDE6H,3.3,0.0,14.090143218197134
7600,INPP5E,3.297,0.0,14.084877843302444
8885,LRRIQ4,3.296,0.0,14.07961246840775
4762,EGR4,3.295,0.0,14.07434709351306
17512,UBE2Q2L,3.294,0.0,14.069081718618365
11632,PCDH19,3.293,0.0,14.063816343723673
11527,PAMR1,3.292,0.0,14.058550968828982
2064,C9orf43,3.291,0.0,14.053285593934289
16779,TMEM60,3.289,0.0,14.04538753159225
11454,P2RY4,3.289,0.0,14.04538753159225
14680,SKIL,3.285,0.0,14.037489469250211
2326,CCDC103,3.284,0.0,14.03222409435552
14541,SH2D4B,3.282,0.0,14.026958719460826
18222,ZBTB18,3.281,0.0,14.021693344566133
18681,ZNF548,3.28,0.0,14.005897219882055
18902,ZNF839,3.28,0.0,14.005897219882055
2129,CACNG7,3.28,0.0,14.005897219882055
15894,SV2C,3.28,0.0,14.005897219882055
5470,FAT4,3.28,0.0,14.005897219882055
2426,CCDC65,3.279,0.0,13.990101095197979
16499,TLCD2,3.278,0.0,13.982203032855939
3189,CLEC12B,3.278,0.0,13.982203032855939
4985,EPHA5,3.275,0.0,13.9743049705139
13557,RGS16,3.272,0.0,13.96903959561921
1739,C11orf1,3.271,0.0,13.963774220724515
7763,ITIH6,3.268,0.0,13.958508845829822
9074,MAK,3.266,0.0,13.950610783487786
6511,GPR19,3.266,0.0,13.950610783487786
1777,C12orf74,3.264,0.0,13.942712721145744
8968,LYL1,3.262,0.0,13.937447346251053
14368,SEMA6C,3.261,0.0,13.92691659646167
18809,ZNF704,3.261,0.0,13.92691659646167
17315,TTC21A,3.261,0.0,13.92691659646167
13734,RNF17,3.26,0.0,13.916385846672283
6626,GRM4,3.259,0.0,13.911120471777592
17903,VPS9D1,3.257,0.0,13.905855096882899
326,ADGRE2,3.256,0.0,13.900589721988204
12411,POM121L2,3.253,0.0,13.895324347093513
3295,CMYA5,3.252,0.0,13.89005897219882
5039,ERFE,3.251,0.0,13.88479359730413
4684,EDDM3A,3.248,0.0,13.879528222409435
10143,NALCN,3.247,0.0,13.874262847514743
13303,RASEF,3.246,0.0,13.868997472620052
287,ADAMTSL3,3.245,0.0,13.863732097725359
17110,TRIM27,3.244,0.0,13.85583403538332
11823,PDZD3,3.244,0.0,13.85583403538332
8883,LRRIQ1,3.243,0.0,13.847935973041281
11628,PCDH12,3.241,0.0,13.84267059814659
8043,KIAA0895,3.24,0.0,13.837405223251894
2718,CDHR3,3.239,0.0,13.832139848357203
10491,NLGN1,3.238,0.0,13.82687447346251
10886,NYAP2,3.237,0.0,13.82160909856782
7640,IP6K3,3.236,0.0,13.81371103622578
8746,LOXHD1,3.236,0.0,13.81371103622578
10887,NYNRIN,3.235,0.0,13.800547598989048
10753,NSUN7,3.235,0.0,13.800547598989048
1385,B4GALT6,3.235,0.0,13.800547598989048
4550,DTHD1,3.234,0.0,13.787384161752318
7632,INTS6L,3.234,0.0,13.787384161752318
18937,ZP1,3.233,0.0,13.77948609941028
14061,RWDD3,3.231,0.0,13.774220724515585
6973,HHIPL2,3.23,0.0,13.768955349620892
11392,OSR2,3.229,0.0,13.763689974726201
11925,PGLYRP4,3.227,0.0,13.758424599831509
7912,KCNH5,3.226,0.0,13.753159224936814
2339,CCDC121,3.225,0.0,13.747893850042123
18699,ZNF565,3.223,0.0,13.739995787700085
16109,TBC1D21,3.223,0.0,13.739995787700085
18925,ZNF98,3.222,0.0,13.732097725358045
18265,ZC3H12D,3.22,0.0,13.724199663016007
8580,LGI2,3.22,0.0,13.724199663016007
10756,NT5C1B,3.2199999999999998,0.7099352083112939,13.716301600673969
11417,OTUD7A,3.219,0.0,13.711036225779274
3734,CTAGE1,3.218,0.0,13.703138163437236
2920,CFAP20DC,3.218,0.0,13.703138163437236
9281,MCM9,3.217,0.0,13.69260741364785
10871,NXF5,3.217,0.0,13.69260741364785
12830,PRSS12,3.216,0.0,13.676811288963775
656,ANGPTL8,3.216,0.0,13.676811288963775
18964,ZSCAN32,3.216,0.0,13.676811288963775
506,AKIRIN1,3.216,0.0,13.676811288963775
2274,CATSPERG,3.212,0.0,13.661015164279696
1651,BRDT,3.212,0.0,13.661015164279696
14470,SEZ6L,3.211,0.0,13.647851727042964
11232,OR52N2,3.211,0.0,13.647851727042964
6488,GPR15,3.211,0.0,13.647851727042964
18632,ZNF480,3.21,0.0,13.634688289806235
6603,GRIK3,3.21,0.0,13.634688289806235
469,AIFM3,3.208,0.0,13.618892165122157
4345,DNAAF1,3.208,0.0,13.618892165122157
6481,GPR139,3.208,0.0,13.618892165122157
15560,SPZ1,3.208,0.0,13.618892165122157
13529,RFX6,3.207,0.0,13.605728727885424
10913,OCM,3.205,0.0,13.600463352990733
6545,GPR88,3.204,0.0,13.59519797809604
15991,TACR1,3.202,0.0,13.58993260320135
18414,ZNF10,3.2015000000000002,0.4263853890554881,13.584667228306655
1121,ASB7,3.201,0.0,13.576769165964617
18786,ZNF677,3.201,0.0,13.576769165964617
331,ADGRF3,3.199,0.0,13.568871103622579
10508,NLRP4,3.198,0.0,13.563605728727884
18976,ZSWIM6,3.197,0.0,13.555707666385846
11954,PHF13,3.197,0.0,13.555707666385846
14584,SHF,3.196,0.0,13.54517691659646
3728,CT55,3.196,0.0,13.54517691659646
11685,PCDHGC3,3.1946666666666665,1.3605860257011806,13.537278854254422
267,ADAMTS10,3.193,0.0,13.532013479359732
16084,TASL,3.192,0.0,13.526748104465039
3794,CTXN1,3.191,0.0,13.513584667228306
18497,ZNF254,3.191,0.0,13.513584667228306
1500,BDKRB2,3.191,0.0,13.513584667228306
15466,SPESP1,3.191,0.0,13.513584667228306
9461,MGAT4C,3.19,0.0,13.492523167649537
6434,GPAT2,3.19,0.0,13.492523167649537
5783,FOXD4L5,3.19,0.0,13.492523167649537
5453,FAR2,3.19,0.0,13.492523167649537
9128,MAP3K15,3.189,0.0,13.479359730412805
9350,MEDAG,3.188,0.0,13.471461668070766
16230,TCTE3,3.188,0.0,13.471461668070766
4536,DSE,3.187,0.0,13.463563605728728
15542,SPSB1,3.184,0.0,13.458298230834034
16736,TMEM255B,3.183,0.0,13.453032855939343
9514,MINDY4B,3.182,0.0,13.44776748104465
16025,TAFA3,3.18,0.0,13.44250210614996
10939,OGG1,3.179,0.0,13.437236731255265
2538,CCR3,3.178,0.0,13.431971356360572
18724,ZNF587B,3.177,0.0,13.421440606571188
18921,ZNF90,3.177,0.0,13.421440606571188
13773,RNF43,3.177,0.0,13.421440606571188
13495,REV1,3.175,0.0,13.410909856781803
18935,ZNRF3,3.174,0.0,13.403011794439765
262,ADAM7,3.174,0.0,13.403011794439765
6893,HDC,3.17,0.0,13.395113732097725
4561,DTX4,3.167,0.0,13.387215669755687
284,ADAMTS9,3.167,0.0,13.387215669755687
17605,UGT3A2,3.166,0.0,13.379317607413649
5784,FOXD4L6,3.165,0.0,13.374052232518954
4375,DNAJB13,3.164,0.0,13.366154170176916
16834,TMPRSS12,3.164,0.0,13.366154170176916
7379,IFNGR2,3.163,0.0,13.35825610783488
17937,VWC2,3.161,0.0,13.347725358045492
2731,CDK15,3.161,0.0,13.347725358045492
13081,PYCARD-AS1,3.161,0.0,13.347725358045492
8158,KLHDC7B,3.16,0.0,13.334561920808763
4579,DUSP16,3.16,0.0,13.334561920808763
18969,ZSCAN5DP,3.159,0.0,13.324031171019376
11094,OR2F1,3.159,0.0,13.324031171019376
1918,C20orf85,3.158,0.0,13.316133108677338
3065,CHRNB2,3.156,0.0,13.310867733782644
18252,ZBTB7C,3.153,0.0,13.305602358887953
4909,EML6,3.152,0.0,13.30033698399326
16432,THSD7B,3.151,0.0,13.292438921651224
16383,TGM5,3.151,0.0,13.292438921651224
324,ADGRD2,3.15,0.0,13.279275484414491
18846,ZNF76,3.15,0.0,13.279275484414491
2316,CBY3,3.15,0.0,13.279275484414491
27,AATK,3.149,0.0,13.266112047177758
5930,FZD9,3.149,0.0,13.266112047177758
8118,KIR3DL2,3.148,1.1073292193381332,13.255581297388375
15837,SUCNR1,3.148,0.0,13.255581297388375
3863,CYB5RL,3.145,0.0,13.247683235046335
8534,LDLRAD2,3.143,0.0,13.242417860151642
18830,ZNF727,3.142,0.0,13.234519797809604
3556,CPSF4L,3.142,0.0,13.234519797809604
3218,CLHC1,3.141,0.0,13.226621735467564
1520,BEX3,3.138,0.0,13.221356360572873
6834,HARBI1,3.137,0.0,13.21609098567818
825,APC2,3.136,0.0,13.208192923336142
3667,CSF2,3.136,0.0,13.208192923336142
3978,DAZ2,3.133,0.0,13.200294860994102
18912,ZNF853,3.129,0.0,13.195029486099411
14015,RTL1,3.128,0.0,13.187131423757373
12720,PRLH,3.128,0.0,13.187131423757373
13535,RGL1,3.127,0.0,13.17396798652064
2462,CCHCR1,3.127,0.0,13.17396798652064
4038,DCST2,3.127,0.0,13.17396798652064
11129,OR2T6,3.126,0.0,13.158171861836562
3125,CITED2,3.126,0.0,13.158171861836562
11038,OR13H1,3.126,0.0,13.158171861836562
8456,LARGE1,3.125,0.0,13.145008424599833
13558,RGS17,3.125,0.0,13.145008424599833
15746,STK16,3.124,0.0,13.134477674810446
13525,RFX2,3.124,0.0,13.134477674810446
3840,CXCR5,3.123,0.0,13.126579612468408
8406,KY,3.117,0.0,13.121314237573714
15351,SOX30,3.116,0.0,13.116048862679023
11043,OR14I1,3.114,0.0,13.108150800336984
5406,FAM74A1,3.114,0.0,13.108150800336984
17357,TTLL13P,3.11,0.0,13.100252737994944
3726,CT47A9,3.109,0.0,13.094987363100252
270,ADAMTS14,3.107,0.0,13.084456613310868
5343,FAM214A,3.107,0.0,13.084456613310868
277,ADAMTS20,3.107,0.0,13.084456613310868
7146,HOXD4,3.105,0.0,13.073925863521483
8799,LRP2BP,3.104,0.0,13.06866048862679
6433,GPANK1,3.103,0.0,13.058129738837405
2381,CCDC173,3.103,0.0,13.058129738837405
7902,KCNE5,3.103,0.0,13.058129738837405
5594,FEM1C,3.1,0.0,13.044966301600674
4446,DOCK3,3.1,0.0,13.044966301600674
13748,RNF207,3.098,0.0,13.037068239258634
2441,CCDC81,3.097,0.0,13.031802864363943
17214,TRPM5,3.096,0.0,13.02653748946925
15210,SMURF2,3.095,0.0,13.018639427127212
10669,NPY2R,3.095,0.0,13.018639427127212
11250,OR5AU1,3.094,0.0,13.008108677337827
14655,SIRPD,3.094,0.0,13.008108677337827
16797,TMEM79,3.093,0.0,13.000210614995789
8195,KLHL6,3.092,0.0,12.992312552653749
11293,OR6C1,3.092,0.0,12.992312552653749
11771,PDE7B,3.09,0.0,12.981781802864365
14629,SIGLEC5,3.09,0.0,12.981781802864365
15412,SPATA24,3.089,0.0,12.973883740522323
8076,KIF19,3.088,0.0,12.965985678180287
4729,EFCC1,3.088,0.0,12.965985678180287
7190,HS3ST6,3.086,0.0,12.958087615838249
14048,RUNDC3B,3.083,0.0,12.952822240943554
11912,PGBD4,3.082,0.0,12.947556866048862
968,ARHGEF15,3.081,0.0,12.94229149115417
18590,ZNF417,3.0796666666666668,0.8048815647866047,12.937026116259478
17909,VSIG10,3.078,0.0,12.931760741364783
3841,CXCR6,3.075,0.0,12.9212299915754
18791,ZNF682,3.075,0.0,12.9212299915754
13652,RIPOR3,3.075,0.0,12.9212299915754
870,APOL4,3.074,0.0,12.908066554338667
16593,TMEM108,3.074,0.0,12.908066554338667
16538,TM4SF20,3.073,0.0,12.90016849199663
2066,C9orf50,3.071,0.0,12.894903117101938
2655,CDC14B,3.069,0.0,12.889637742207244
2411,CCDC39,3.064,0.0,12.881739679865206
12641,PRDM1,3.064,0.0,12.881739679865206
1985,C4orf47,3.06,0.0,12.871208930075822
6608,GRIN2B,3.06,0.0,12.871208930075822
10501,NLRP10,3.059,0.0,12.863310867733782
12620,PRAMEF19,3.058,0.0,12.855412805391744
18577,ZNF394,3.058,0.0,12.855412805391744
5575,FCRL1,3.056,0.0,12.844882055602358
2370,CCDC159,3.056,0.0,12.844882055602358
2119,CACNB1,3.053,0.0,12.83698399326032
73,ABCG8,3.049,0.0,12.829085930918282
2737,CDK20,3.049,0.0,12.829085930918282
6269,GLIS3,3.046,0.0,12.821187868576242
6252,GLB1L3,3.045,0.0,12.813289806234204
18030,WDR90,3.045,0.0,12.813289806234204
16331,TEX52,3.044,0.0,12.805391743892164
9162,MAPK4,3.043,0.0,12.800126368997471
11653,PCDHB10,3.042,0.0,12.79486099410278
10443,NIM1K,3.041,0.0,12.789595619208088
250,ADAM18,3.039,0.0,12.781697556866048
7137,HOXC6,3.039,0.0,12.781697556866048
5597,FER1L6,3.038,0.0,12.77379949452401
10729,NRXN2,3.037,0.0,12.768534119629319
2202,CAPN3,3.036,0.0,12.763268744734624
18669,ZNF528,3.035,0.0,12.758003369839932
5388,FAM47E,3.033,0.0,12.75273799494524
12535,PPP1R14D,3.03,0.0,12.747472620050548
1165,ASXL3,3.029,0.0,12.742207245155853
14941,SLC38A7,3.028,0.0,12.736941870261163
7192,HS6ST3,3.027,0.0,12.729043807919124
6218,GIPR,3.027,0.0,12.729043807919124
15042,SLC7A3,3.025,0.0,12.718513058129737
4732,EFHB,3.025,0.0,12.718513058129737
16443,TIAM2,3.024,0.0,12.707982308340354
1555,BIVM,3.024,0.0,12.707982308340354
5283,FAM161B,3.022,0.0,12.697451558550968
5288,FAM166A,3.022,0.0,12.697451558550968
1924,C22orf15,3.02,0.0,12.68955349620893
17639,UNC80,3.017,0.0,12.684288121314239
14364,SEMA5A,3.016,0.0,12.676390058972197
7778,ITPRID1,3.016,0.0,12.676390058972197
8658,LINC01560,3.015,0.0,12.66849199663016
1987,C4orf50,3.014,0.0,12.663226621735468
16447,TIE1,3.012,0.0,12.655328559393428
10695,NR5A1,3.012,0.0,12.655328559393428
7440,IGSF10,3.009,0.0,12.644797809604045
18552,ZNF34,3.009,0.0,12.644797809604045
9038,MAGEA2B,3.0065,1.9523218228560573,12.636899747262003
13032,PTPRN2,3.006,0.0,12.631634372367312
7367,IFNA21,3.004,0.0,12.62636899747262
11155,OR4D1,3.003,0.0,12.618470935130583
13020,PTPRB,3.003,0.0,12.618470935130583
8893,LRRTM1,3.002,0.0,12.610572872788541
14242,SCNN1B,3.001,0.0,12.600042122999158
4495,DPPA5,3.001,0.0,12.600042122999158
8108,KIFC2,3.001,0.0,12.600042122999158
18862,ZNF777,3.0,0.0,12.589511373209772
17734,USP29,2.999,0.0,12.58424599831508
9583,MMP17,2.998,0.0,12.578980623420389
15287,SNX22,2.992,0.0,12.573715248525694
7505,IL20RA,2.988,0.0,12.568449873631002
12110,PKDREJ,2.987,0.0,12.560551811288963
10619,NPFFR1,2.987,0.0,12.560551811288963
14528,SGSM2,2.986,0.0,12.552653748946923
1110,ASB14,2.985,0.0,12.547388374052233
416,AGBL2,2.984,0.0,12.539490311710194
4219,DHH,2.984,0.0,12.539490311710194
4040,DCT,2.983,0.0,12.531592249368154
10454,NIPAL4,2.981,0.0,12.523694187026116
12977,PTGIR,2.981,0.0,12.523694187026116
14613,SHROOM4,2.98,0.0,12.515796124684078
14070,RXYLT1,2.978,0.0,12.510530749789384
10952,OLFML2B,2.976,0.0,12.505265374894691
8887,LRRK2,2.975,0.0,12.5
696,ANKRD23,2.973,0.0,12.49210193765796
697,ANKRD24,2.973,0.0,12.49210193765796
18480,ZNF226,2.971,0.0,12.481571187868576
18536,ZNF32,2.971,0.0,12.481571187868576
7066,HMX1,2.97,0.0,12.473673125526538
15056,SLC9A3,2.967,0.0,12.468407750631846
11855,PER3,2.963,0.0,12.463142375737153
8861,LRRC63,2.959,0.0,12.45787700084246
13805,RORB,2.956,0.0,12.452611625947767
12239,PLK2,2.955,0.0,12.447346251053075
2056,C9orf135,2.954,0.0,12.439448188711037
18118,XK,2.954,0.0,12.439448188711037
12366,POLH,2.952,0.0,12.431550126368998
6737,GVQW3,2.951,0.0,12.423652064026959
17293,TSPYL6,2.951,0.0,12.423652064026959
14620,SIDT1,2.95,0.0,12.41575400168492
2198,CAPN13,2.948,0.0,12.40785593934288
17211,TRPM2,2.948,0.0,12.40785593934288
7368,IFNA4,2.947,0.0,12.397325189553495
14643,SIM2,2.947,0.0,12.397325189553495
18092,WSCD1,2.946,0.0,12.389427127211459
17626,UNC13A,2.944,0.0,12.384161752316764
18581,ZNF398,2.943,0.0,12.376263689974726
17102,TRIM17,2.943,0.0,12.376263689974726
16372,TGFBR3L,2.942,0.0,12.368365627632688
11831,PDZRN3,2.941,0.0,12.363100252737995
5124,EVC2,2.937,0.0,12.35256950294861
18967,ZSCAN5B,2.937,0.0,12.35256950294861
40,ABCA9,2.937,0.0,12.35256950294861
10916,OCSTAMP,2.936,0.0,12.342038753159224
17217,TRPM8,2.934,0.0,12.336773378264533
7476,IL17A,2.932,0.0,12.33150800336984
16273,TEKT3,2.931,0.0,12.326242628475148
9916,MTMR11,2.93,0.0,12.320977253580455
16301,TESMIN,2.928,0.0,12.315711878685763
13611,RHOXF2B,2.927,0.0,12.31044650379107
500,AKAP6,2.925,0.0,12.305181128896377
14688,SLAIN1,2.921,0.0,12.299915754001685
12592,PPP4R4,2.92,0.0,12.292017691659646
9850,MST1R,2.92,0.0,12.292017691659646
6516,GPR26,2.917,0.0,12.281486941870261
14624,SIGLEC10,2.917,0.0,12.281486941870261
10503,NLRP12,2.916,0.0,12.273588879528223
5035,ERCC6L2,2.911,0.0,12.26832350463353
6126,GDF2,2.91,0.0,12.263058129738837
6235,GJC2,2.909,0.0,12.252527379949454
10721,NRN1L,2.909,0.0,12.252527379949454
8790,LRIT2,2.909,0.0,12.252527379949454
18579,ZNF396,2.907,0.0,12.241996630160068
16286,TENT5B,2.906,0.0,12.234098567818029
12850,PRSS58,2.906,0.0,12.234098567818029
18670,ZNF529,2.903,0.0,12.22620050547599
18091,WSB2,2.901,0.0,12.21830244313395
1106,ASB10,2.901,0.0,12.21830244313395
6262,GLI4,2.9,0.0,12.210404380791912
754,ANO8,2.899,0.0,12.20513900589722
301,ADCY1,2.898,0.0,12.197240943555181
8219,KLRC3,2.898,0.0,12.197240943555181
8171,KLHL2,2.897,0.0,12.189342881213143
2932,CFAP46,2.895,0.0,12.18407750631845
11651,PCDHAC2,2.894,0.0,12.178812131423758
3529,CPLANE1,2.893,0.0,12.17091406908172
6023,GALNT8,2.893,0.0,12.17091406908172
8547,LEMD1,2.89,0.0,12.160383319292334
12267,PLSCR2,2.89,0.0,12.160383319292334
234,ACVR2B,2.889,0.0,12.152485256950294
10512,NLRP8,2.888,0.0,12.147219882055603
5816,FOXR2,2.887,0.0,12.141954507160909
2015,C6orf163,2.886,0.0,12.136689132266218
2636,CD80,2.882,0.0,12.131423757371525
2506,CCNB3,2.881,0.0,12.126158382476833
15349,SOX21,2.879,0.0,12.118260320134794
9681,MPV17L,2.879,2.630398448904652,12.118260320134794
6227,GJA9,2.878,0.0,12.110362257792755
12409,POM121L12,2.876,0.0,12.102464195450716
15497,SPINT4,2.876,0.0,12.102464195450716
8521,LCTL,2.874,0.0,12.091933445661331
11132,OR2V1,2.874,0.0,12.091933445661331
2333,CCDC114,2.872,0.0,12.084035383319293
14009,RTEL1,2.8705,0.4744686501761734,12.0787700084246
1858,C1QL2,2.869,0.0,12.073504633529907
8791,LRIT3,2.868,0.0,12.068239258635215
261,ADAM33,2.863,0.0,12.062973883740522
18486,ZNF233,2.861,0.0,12.05770850884583
7619,INSYN2A,2.858,0.0,12.049810446503791
320,ADGRB1,2.858,0.0,12.049810446503791
14355,SEMA3E,2.856,0.0,12.034014321819713
7666,IQCK,2.856,0.0,12.034014321819713
5714,FLRT1,2.856,0.0,12.034014321819713
2921,CFAP221,2.856,0.0,12.034014321819713
18557,ZNF347,2.853,0.0,12.020850884582982
14019,RTL5,2.852,0.0,12.01558550968829
3049,CHRFAM7A,2.851,0.0,12.010320134793599
417,AGBL3,2.848,0.0,12.002422072451559
3848,CXorf58,2.848,0.0,12.002422072451559
2327,CCDC105,2.847,0.0,11.994524010109519
13145,RAB26,2.846,0.0,11.983993260320135
18535,ZNF319,2.846,0.0,11.983993260320135
10598,NOX5,2.846,0.0,11.983993260320135
6630,GRM8,2.843,0.0,11.970829823083404
5505,FBXL7,2.843,0.0,11.970829823083404
15370,SP9,2.837,0.0,11.960299073294019
13551,RGS1,2.837,0.0,11.960299073294019
1846,C19orf71,2.836,0.0,11.952401010951979
12441,POTEH,2.8325,0.9128748545118331,11.947135636057288
18790,ZNF681,2.832,0.0,11.941870261162595
14586,SHH,2.831,0.0,11.936604886267903
18528,ZNF30,2.828,0.0,11.93133951137321
687,ANKRD18A,2.827,0.0,11.926074136478517
871,APOL5,2.825,0.0,11.920808761583825
4961,EOMES,2.824,0.0,11.915543386689134
12664,PRELID2,2.822,0.0,11.907645324347094
17773,UTP14C,2.822,0.0,11.907645324347094
2152,CALHM3,2.819,0.0,11.897114574557708
14866,SLC29A4,2.819,0.0,11.897114574557708
282,ADAMTS7,2.818,0.0,11.88921651221567
4263,DIO3,2.814,0.0,11.883951137320977
11349,OR9G1,2.812,0.0,11.878685762426285
15098,SLITRK3,2.81,0.0,11.873420387531592
4348,DNAAF4,2.808,0.0,11.8681550126369
9822,MSANTD4,2.805,0.0,11.862889637742208
11007,OR10J5,2.804,0.0,11.857624262847514
8725,LMTK3,2.803,0.0,11.852358887952823
3588,CREB3L3,2.802,0.0,11.841828138163438
15356,SOX8,2.802,0.0,11.841828138163438
18433,ZNF140,2.802,0.0,11.841828138163438
18368,ZFYVE28,2.799,0.0,11.831297388374052
5604,FEV,2.798,0.0,11.820766638584669
4332,DMRT3,2.798,0.0,11.820766638584669
15486,SPINK14,2.798,0.0,11.820766638584669
7371,IFNA7,2.797,0.0,11.810235888795283
1502,BDP1,2.796,0.0,11.804970513900589
11650,PCDHAC1,2.794,0.0,11.79707245155855
11000,OR10H1,2.794,0.0,11.79707245155855
997,ARID5A,2.793,0.0,11.789174389216512
17320,TTC24,2.79,0.0,11.781276326874474
10554,NOD2,2.79,0.0,11.781276326874474
9639,MORN1,2.789,0.0,11.773378264532434
2385,CCDC178,2.787,0.0,11.768112889637743
8111,KIR2DL1,2.786,0.0,11.75494945240101
8112,KIR2DL2,2.786,0.0,11.75494945240101
4313,DLX2,2.786,0.0,11.75494945240101
10502,NLRP11,2.786,0.0,11.75494945240101
11672,PCDHGA3,2.785,0.0,11.74178601516428
5866,FSHB,2.781,0.0,11.736520640269587
5969,GABRQ,2.779,0.0,11.720724515585509
17331,TTC34,2.779,0.0,11.720724515585509
17138,TRIM51,2.779,0.0,11.720724515585509
8667,LINC02694,2.779,0.0,11.720724515585509
13486,RESF1,2.779,0.0,11.720724515585509
1668,BRS3,2.777,0.0,11.704928390901433
17633,UNC5A,2.776,0.0,11.694397641112047
13475,REM2,2.776,0.0,11.694397641112047
15970,SYTL3,2.776,0.0,11.694397641112047
4367,DNAI4,2.772,0.0,11.683866891322662
18819,ZNF71,2.771,0.0,11.67860151642797
18461,ZNF200,2.77,0.0,11.673336141533278
18958,ZSCAN22,2.769,0.0,11.665438079191238
2438,CCDC78,2.769,0.0,11.665438079191238
12214,PLEKHG6,2.768,0.0,11.6575400168492
11535,PANX2,2.766,0.0,11.652274641954508
17628,UNC13C,2.765,0.0,11.647009267059815
7805,JAKMIP2,2.764,0.0,11.641743892165122
305,ADCY4,2.763,0.0,11.63647851727043
16849,TMTC1,2.762,0.0,11.631213142375737
6619,GRK4,2.761,0.0,11.620682392586353
7462,IL10RA,2.761,0.0,11.620682392586353
8620,LILRB4,2.761,0.0,11.620682392586353
3311,CNIH3,2.76,0.0,11.610151642796968
11156,OR4D10,2.758,0.0,11.596988205560235
7620,INSYN2B,2.758,0.0,11.596988205560235
17832,VEGFC,2.758,0.0,11.596988205560235
9521,MIPOL1,2.758,0.0,11.596988205560235
5449,FANCM,2.757,0.0,11.583824768323504
2651,CDADC1,2.756,0.0,11.575926705981466
11405,OTOP2,2.756,0.0,11.575926705981466
17866,VNN3,2.755,0.0,11.568028643639428
15677,ST6GALNAC3,2.753,0.0,11.562763268744733
14307,SEC14L6,2.751,0.0,11.557497893850043
739,ANKS1B,2.749,0.0,11.55223251895535
11652,PCDHB1,2.747,0.0,11.546967144060657
15403,SPATA13,2.744,0.0,11.539069081718619
8055,KIAA1549L,2.744,0.0,11.539069081718619
5413,FAM81B,2.742,0.0,11.531171019376579
5973,GAD1,2.74,0.0,11.525905644481888
17676,URAD,2.737,0.0,11.518007582139848
5577,FCRL3,2.737,0.0,11.518007582139848
16558,TMC5,2.736,0.0,11.507476832350463
10898,OAZ3,2.736,0.0,11.507476832350463
17868,VPREB1,2.734,0.0,11.499578770008425
4191,DEUP1,2.733,0.0,11.494313395113732
18561,ZNF354B,2.73,0.0,11.48904802021904
2058,C9orf152,2.728,0.0,11.481149957877
4583,DUSP21,2.728,0.0,11.481149957877
7878,KCNA10,2.727,0.0,11.470619208087616
16053,TARM1,2.727,0.0,11.470619208087616
5460,FASLG,2.726,0.0,11.462721145745578
8683,LIPI,2.722,0.0,11.457455770850885
17986,WDR27,2.72,0.0,11.452190395956192
10757,NT5C1B-RDH14,2.718,0.0,11.4469250210615
10581,NOS1,2.716,0.0,11.441659646166807
7365,IFNA17,2.714,0.0,11.436394271272114
18891,ZNF816,2.713,0.06929646455628156,11.423230834035383
13309,RASGRP1,2.713,0.0,11.423230834035383
2787,CDX4,2.713,0.0,11.423230834035383
2966,CFLAR,2.713,0.0,11.423230834035383
18697,ZNF563,2.71,0.0,11.407434709351307
9045,MAGEB10,2.71,0.0,11.407434709351307
1782,C14orf177,2.705,0.0,11.399536647009267
7545,IL9R,2.704,0.0,11.391638584667229
16507,TLE2,2.704,0.0,11.391638584667229
18518,ZNF282,2.701,0.0,11.383740522325189
18485,ZNF232,2.7,0.0,11.378475147430498
13451,REC8,2.695,0.0,11.373209772535803
13994,RSPH3,2.694,0.0,11.367944397641113
6132,GDF9,2.691,0.0,11.357413647851727
9056,MAGEC3,2.691,0.0,11.357413647851727
6607,GRIN2A,2.691,0.0,11.357413647851727
6526,GPR4,2.69,0.0,11.344250210614996
5747,FNDC11,2.69,0.0,11.344250210614996
3337,CNPPD1,2.689,0.0,11.336352148272958
13595,RHOBTB1,2.688,0.0,11.331086773378264
7292,HYAL4,2.686,0.0,11.323188711036227
1659,BRINP3,2.686,0.0,11.323188711036227
15425,SPATA4,2.685,0.0,11.315290648694187
2332,CCDC113,2.683,0.0,11.307392586352147
397,AFF2,2.683,0.0,11.307392586352147
18952,ZSCAN12,2.681,0.0,11.29949452401011
18569,ZNF382,2.68,0.0,11.294229149115417
194,ACSM4,2.679,0.0,11.288963774220724
11774,PDE9A,2.678,0.0,11.283698399326033
16991,TP63,2.676,0.0,11.275800336983993
15088,SLFN13,2.676,0.0,11.275800336983993
